Student ID,Department
1834,Business
1890,Business
10933,Engineering
5705,Engineering
4535,Arts and Sciences
7274,Engineering
5143,Business
5653,Engineering
10230,Engineering
9669,Engineering
4903,Engineering
9242,Arts and Sciences
9368,Arts and Sciences
5053,Arts and Sciences
9540,Arts and Sciences
5003,Business
3781,Business
2583,Business
6821,Engineering
4915,Arts and Sciences
4076,Business
7420,Arts and Sciences
9802,Engineering
6734,Arts and Sciences
4935,Engineering
6529,Business
7313,Business
3706,Engineering
1907,Business
7542,Arts and Sciences
1203,Engineering
2495,Arts and Sciences
7455,Engineering
7109,Arts and Sciences
6224,Arts and Sciences
5727,Business
4843,Business
8060,Engineering
3439,Engineering
3206,Arts and Sciences
6174,Engineering
2149,Engineering
1609,Business
9780,Engineering
7133,Business
3299,Business
8288,Business
5151,Arts and Sciences
4694,Arts and Sciences
3902,Arts and Sciences
8625,Business
4132,Business
7742,Engineering
7907,Engineering
6757,Business
10431,Arts and Sciences
9018,Arts and Sciences
4603,Business
9173,Business
4504,Arts and Sciences
1955,Business
6282,Engineering
2536,Arts and Sciences
8381,Engineering
2184,Engineering
6857,Arts and Sciences
2603,Engineering
7050,Engineering
2237,Arts and Sciences
2022,Arts and Sciences
10674,Engineering
10242,Engineering
6700,Arts and Sciences
8437,Business
5610,Arts and Sciences
3012,Arts and Sciences
6489,Engineering
6629,Business
1656,Arts and Sciences
3995,Business
6229,Business
1869,Engineering
7654,Engineering
3845,Business
5385,Business
4782,Business
8346,Arts and Sciences
10880,Business
